990;177;45;42;ayy;x
991;51;51;43;ayy;x
992;255;61;128;ayy;x
993;169;93;32;ayy;x
994;169;84;187;ayy;x
995;92;108;91;ayy;x
996;82;175;80;ayy;x
997;93;18;181;ayy;x
998;10;162;160;ayy;x
999;173;153;17;ayy;x
1000;136;141;134;ayy;x
1001;90;150;91;ayy;x
1002;48;27;198;ayy;x
1003;52;27;23;ayy;x
1004;9;120;90;ayy;x
1005;177;105;52;ayy;x
1006;73;130;203;ayy;x
1007;169;108;162;ayy;x
1008;1;63;135;ayy;x
1009;1;63;190;ayy;x
1010;92;24;51;ayy;x
1011;131;81;139;ayy;x
1012;95;39;88;ayy;x
1013;132;138;89;ayy;x
1014;202;166;66;ayy;x
1015;132;96;174;ayy;x
1016;131;15;199;ayy;x
1017;47;18;193;ayy;x
1018;253;57;197;ayy;x
1019;231;92;90;ayy;x
1020;7;123;90;ayy;x
1021;5;183;35;ayy;x
1022;47;210;183;ayy;x
1023;184;178;213;ayy;x
1024;94;15;171;ayy;x
1025;132;18;219;ayy;x
1026;173;201;217;ayy;x
1027;179;109;95;ayy;x
1028;57;198;83;ayy;x
1029;68;191;184;ayy;x
1030;43;210;208;ayy;x
1031;10;24;150;ayy;x
1032;127;159;164;ayy;x
1033;85;54;61;ayy;x
1034;102;224;86;ayy;x
1035;136;63;179;ayy;x
1036;175;195;2;ayy;x
1037;128;90;9;ayy;x
1038;169;189;182;ayy;x
1039;84;78;26;ayy;x
1040;15;32;240;ayy3;x
1041;188;39;241;ayy;x
1042;97;14;248;ayy2;x
1043;132;183;19;ayy;x
1044;1;210;150;ayy;x
1045;214;92;75;ayy;x
1046;47;30;232;ayy3;x
1047;210;173;102;ayy;x
1048;12;40;240;ayy;x
1049;52;27;173;ayy;x
1050;92;57;21;ayy;x
1051;128;57;39;ayy;x
1052;1;45;95;ayy;x
1053;94;63;221;ayy;x
1054;213;89;82;ayy;x
1055;169;27;142;ayy;x
1056;94;198;16;ayy;x
1057;49;123;198;ayy;x
1058;89;30;166;ayy;x
1059;6;135;145;ayy;x
1060;131;30;74;ayy;x
1061;126;30;248;ayy2;x
1062;42;195;23;ayy;x
1063;116;179;232;ayy;x
1064;132;141;210;ayy;x
1065;176;78;152;ayy;x
1066;250;168;91;ayy;x
1067;104;234;199;ayy;x
1068;173;78;132;ayy;x
1069;80;86;239;ayy;x
1070;173;39;27;ayy;x
1071;48;60;168;ayy;x
1072;136;57;149;ayy;x
1073;10;174;175;ayy;x
1074;178;156;172;ayy;x
1075;170;12;67;ayy;x
1076;126;30;194;ayy;x
1077;1;165;165;ayy;x
1078;182;81;189;ayy;x
1079;127;90;159;ayy;x
1080;5;27;25;ayy;x
1081;52;57;28;ayy;x
1082;178;69;17;ayy;x
1083;92;117;31;ayy;x
1084;134;30;144;ayy;x
1085;70;209;227;ayy;x
1086;169;142;132;ayy;x
1087;48;15;33;ayy;x
1088;162;92;151;ayy;x
1089;134;120;9;ayy;x
1090;92;102;156;ayy;x
1091;85;201;21;ayy;x
1092;132;201;64;ayy;x
1093;48;123;143;ayy;x
1094;177;147;222;ayy;x
1095;107;14;248;ayy2;x
1096;52;195;143;ayy;x
1097;51;168;98;ayy;x
1098;130;98;44;ayy;x
1099;173;147;137;ayy;x
1100;92;207;46;ayy;x
1101;107;148;30;ayy;x
1102;1;87;60;ayy;x
1103;94;51;56;ayy;x
1104;47;135;43;ayy;x
1105;106;6;232;ayy2;x
1106;178;192;2;ayy;x
1107;177;180;255;ayy;x
1108;127;105;34;ayy;x
1109;43;183;63;ayy;x
1110;131;204;74;ayy;x
1111;41;157;108;ayy;x
1112;200;83;184;ayy;x
1113;62;191;238;ayy;x
1114;127;117;94;ayy;x
1115;96;218;224;ayy;x
1116;7;189;30;ayy;x
1117;178;171;47;ayy;x
1118;174;144;77;ayy;x
1119;10;162;10;ayy;x
1120;2;96;10;ayy;x
1121;127;81;59;ayy;x
1122;239;235;74;ayy;x
1123;7;144;150;ayy;x
1124;132;186;84;ayy;x
1125;169;174;52;ayy;x
1126;210;90;30;ayy;x
1127;150;119;231;ayy;x
1128;238;30;78;ayy;x
1129;176;63;22;ayy;x
1130;0;118;149;ayy;x
1131;85;135;81;ayy;x
1132;84;186;136;ayy;x
1133;81;14;244;ayy2;x
1134;126;236;96;ayy;x
1135;91;195;31;ayy;x
1136;178;24;137;ayy;x
1137;6;9;90;ayy;x
1138;85;87;31;ayy;x
1139;10;9;20;ayy;x
1140;134;120;159;ayy;x
1141;127;64;253;ayy;x
1142;181;48;232;ayy;x
1143;86;105;181;ayy;x
1144;8;189;135;ayy;x
1145;52;105;128;ayy;x
1146;154;150;219;ayy;x
1147;127;24;14;ayy;x
1148;216;192;191;ayy;x
1149;212;208;36;ayy;x
1150;10;210;5;ayy;x
1151;178;141;42;ayy;x
1152;134;105;29;ayy;x
1153;151;99;77;ayy;x
1154;169;60;7;ayy;x
1155;132;201;214;ayy;x
1156;48;24;133;ayy;x
1157;48;57;98;ayy;x
1158;51;63;208;ayy;x
1159;136;78;159;ayy;x
1160;20;230;200;ayy;x
1161;108;50;0;ayy;x
1162;118;14;232;ayy2;x
1163;135;45;29;ayy;x
1164;136;201;144;ayy;x
1165;133;165;84;ayy;x
1166;132;123;214;ayy;x
1167;172;27;217;ayy;x
1168;5;120;60;ayy;x
1169;133;120;98;ayy;x
1170;50;9;13;ayy;x
1171;88;21;216;ayy;x
1172;10;159;45;ayy;x
1173;126;123;174;ayy;x
1174;131;144;9;ayy;x
1175;89;90;71;ayy;x
1176;52;183;128;ayy;x
1177;150;158;180;ayy;x
1178;43;147;133;ayy;x
1179;136;98;56;ayy;x
1180;37;88;89;ayy;x
1181;18;174;84;ayy;x
1182;40;0;232;ayy2;x
1183;93;99;51;ayy;x
1184;58;182;200;ayy;x
1185;2;147;25;ayy;x
1186;1;105;5;ayy;x
1187;131;132;212;ayy;x
1188;176;33;17;ayy;x
1189;255;9;160;ayy;x
1190;46;32;218;ayy;x
1191;10;69;30;ayy;x
1192;178;207;132;ayy;x
1193;108;32;244;ayy2;x
1194;1;31;236;ayy2;x
1195;169;42;222;ayy;x
1196;149;165;34;ayy;x
1197;91;165;26;ayy;x
1198;49;192;158;ayy;x
1199;177;162;97;ayy;x
1200;10;129;40;ayy;x
1201;193;137;179;ayy;x
1202;1;78;65;ayy;x
1203;132;111;199;ayy;x
1204;84;198;151;ayy;x
1205;42;168;83;ayy;x
1206;132;150;49;ayy;x
1207;40;39;95;ayy;x
1208;153;230;125;ayy;x
1209;127;3;4;ayy;x
1210;43;168;38;ayy;x
1211;93;75;76;ayy;x
1212;38;131;212;ayy;x
1213;142;183;236;ayy;x
1214;251;52;131;ayy;x
1215;68;0;244;ayy2;x
1216;50;84;153;ayy;x
1217;94;138;6;ayy;x
1218;35;2;240;ayy2;x
1219;51;36;168;ayy;x
1220;85;93;211;ayy;x
1221;169;105;92;ayy;x
1222;78;191;174;ayy;x
1223;131;38;169;ayy;x
1224;61;227;233;ayy;x
1225;134;60;149;ayy;x
1226;44;51;38;ayy;x
1227;169;9;152;ayy;x
1228;43;81;193;ayy;x
1229;169;183;197;ayy;x
1230;251;114;20;ayy;x
1231;174;159;207;ayy;x
1232;43;174;173;ayy;x
1233;10;63;193;ayy;x
1234;229;88;234;ayy;x
1235;77;205;155;ayy;x
1236;202;174;237;ayy;x
1237;44;18;68;ayy;x
1238;41;150;181;ayy;x
1239;169;48;47;ayy;x
1240;47;171;33;ayy;x
1241;9;126;20;ayy;x
1242;73;207;222;ayy;x
1243;165;240;103;ayy;x
1244;9;29;240;ayy2;x
1245;8;81;25;ayy;x
1246;121;150;153;ayy;x
1247;1;186;70;ayy;x
1248;43;33;143;ayy;x
1249;122;78;53;ayy;x
1250;43;207;143;ayy;x
1251;174;232;134;ayy;x
1252;154;104;132;ayy;x
1253;94;135;41;ayy;x
1254;19;226;177;ayy;x
1255;228;67;163;ayy;x
1256;242;114;154;ayy;x
1257;50;99;28;ayy;x
1258;63;136;226;ayy;x
1259;51;180;58;ayy;x
1260;134;168;4;ayy;x
1261;43;66;8;ayy;x
1262;43;132;153;ayy;x
1263;135;102;179;ayy;x
1264;255;10;40;ayy;x
1265;49;198;188;ayy;x
1266;178;114;2;ayy;x
1267;48;105;48;ayy;x
1268;92;165;131;ayy;x
1269;209;49;61;ayy;x
1270;85;201;171;ayy;x
1271;94;90;161;ayy;x
1272;178;66;157;ayy;x
1273;77;190;170;ayy;x
1274;84;78;131;ayy;x
1275;225;76;133;ayy;x
1276;210;223;174;ayy;x
1277;85;186;191;ayy;x
1278;202;110;182;ayy;x
1279;43;189;198;ayy;x
1280;43;84;53;ayy;x
1281;10;126;225;ayy;x
1282;20;219;167;ayy;x
1283;45;66;163;ayy;x
1284;178;201;202;ayy;x
1285;135;96;44;ayy;x
1286;127;177;154;ayy;x
1287;168;42;62;ayy;x
1288;255;61;130;ayy;x
1289;143;85;32;ayy;x
1290;2;97;174;ayy;x
1291;175;162;76;ayy;x
1292;132;108;84;ayy;x
1293;54;65;98;ayy;x
1294;49;165;68;ayy;x
1295;169;114;192;ayy;x
1296;50;192;8;ayy;x
1297;66;194;7;ayy;x
1298;123;30;236;ayy2;x
1299;85;14;240;ayy3;x
1300;102;135;109;ayy;x
1301;83;98;3;ayy;x
1302;50;162;3;ayy;x
1303;123;53;172;ayy;x
1304;85;135;26;ayy;x
1305;93;45;71;ayy;x
1306;52;165;138;ayy;x
1307;1;12;25;ayy;x
1308;181;164;236;ayy;x
1309;133;168;154;ayy;x
1310;177;6;192;ayy;x
1311;169;141;82;ayy;x
1312;1;51;175;ayy;x
1313;51;48;78;ayy;x
1314;93;192;31;ayy;x
1315;247;82;125;ayy;x
1316;160;128;1;ayy;x
1317;128;53;244;ayy;x
1318;133;126;189;ayy;x
1319;168;150;62;ayy;x
1320;1;177;180;ayy;x
1321;173;129;42;ayy;x
1322;52;177;48;ayy;x
1323;6;144;140;ayy;x
1324;174;51;202;ayy;x
1325;201;31;158;ayy;x
1326;71;45;125;ayy;x
1327;10;192;165;ayy;x
1328;5;93;225;ayy;x
1329;40;32;240;ayy3;x
1330;131;93;199;ayy;x
1331;48;75;43;ayy;x
1332;51;42;198;ayy;x
1333;39;0;248;ayy2;x
1334;127;102;219;ayy;x
1335;60;151;235;ayy;x
1336;255;60;160;ayy;x
1337;146;209;244;ayy;x
1338;51;3;198;ayy;x
1339;10;54;155;ayy;x
1340;1;60;20;ayy;x
1341;101;129;233;ayy;x
1342;136;18;44;ayy;x
1343;136;153;44;ayy;x
1344;174;189;212;ayy;x
1345;85;93;61;ayy;x
1346;0;156;215;ayy;x
1347;134;195;44;ayy;x
1348;131;198;89;ayy;x
1349;50;129;33;ayy;x
1350;132;51;39;ayy;x
1351;73;213;73;ayy;x
1352;42;159;88;ayy;x
1353;136;3;19;ayy;x
1354;43;111;93;ayy;x
1355;92;195;136;ayy;x
1356;47;218;96;ayy;x
1357;7;114;95;ayy;x
1358;92;132;161;ayy;x
1359;132;111;49;ayy;x
1360;1;111;35;ayy;x
1361;1;129;25;ayy;x
1362;175;141;227;ayy;x
1363;57;48;55;ayy;x
1364;210;144;198;ayy;x
1365;145;145;173;ayy;x
1366;125;115;124;ayy;x
1367;8;126;160;ayy;x
1368;175;138;207;ayy;x
1369;84;239;118;ayy;x
1370;136;198;74;ayy;x
1371;93;90;206;ayy;x
1372;252;239;204;ayy;x
1373;49;96;213;ayy;x
1374;92;177;41;ayy;x
1375;221;140;193;ayy;x
1376;177;210;197;ayy;x
1377;50;174;168;ayy;x
1378;8;36;145;ayy;x
1379;105;4;248;ayy2;x
1380;163;159;118;ayy;x
1381;7;63;80;ayy;x
1382;88;73;59;ayy;x
1383;246;107;148;ayy;x
1384;51;129;148;ayy;x
1385;91;96;66;ayy;x
1386;60;2;240;ayy2;x
1387;250;133;50;ayy;x
1388;6;132;180;ayy;x
1389;177;141;87;ayy;x
1390;240;120;14;ayy;x
1391;9;90;85;ayy;x
1392;6;90;10;ayy;x
1393;7;33;75;ayy;x
1394;6;99;210;ayy;x
1395;52;162;173;ayy;x
1396;6;21;5;ayy;x
1397;7;93;85;ayy;x
1398;156;145;117;ayy;x
1399;176;171;132;ayy;x
1400;92;12;141;ayy;x
1401;189;225;125;ayy;x
1402;49;81;83;ayy;x
1403;227;83;161;ayy;x
1404;43;66;63;ayy;x
1405;85;174;26;ayy;x
1406;173;96;72;ayy;x
1407;94;105;36;ayy;x
1408;220;73;117;ayy;x
1409;175;60;207;ayy;x
1410;133;105;74;ayy;x
1411;109;16;244;ayy2;x
1412;51;69;138;ayy;x
1413;134;150;164;ayy;x
1414;92;201;16;ayy;x
1415;141;173;30;ayy;x
1416;232;103;153;ayy;x
1417;21;3;236;ayy2;x
1418;6;147;205;ayy;x
1419;124;30;240;ayy2;x
1420;120;81;247;ayy;x
1421;169;198;72;ayy;x
1422;8;66;150;ayy;x
1423;8;111;30;ayy;x
1424;92;147;36;ayy;x
1425;160;79;87;ayy;x
1426;80;71;84;ayy;x
1427;40;172;103;ayy;x
1428;135;60;9;ayy;x
1429;91;31;236;ayy2;x
1430;104;4;244;ayy2;x
1431;49;27;208;ayy;x
1432;92;87;26;ayy;x
1433;52;165;33;ayy;x
1434;10;135;70;ayy;x
1435;176;123;32;ayy;x
1436;133;3;204;ayy;x
1437;10;192;15;ayy;x
1438;186;198;114;ayy;x
1439;109;98;79;ayy;x
1440;106;92;50;ayy;x
1441;49;90;183;ayy;x
1442;7;27;45;ayy;x
1443;48;165;58;ayy;x
1444;57;165;32;ayy;x
1445;51;135;178;ayy;x
1446;9;204;225;ayy;x
1447;93;111;216;ayy;x
1448;229;128;156;ayy;x
1449;6;78;200;ayy;x
1450;254;179;160;ayy;x
1451;52;102;163;ayy;x
1452;50;39;18;ayy;x
1453;133;48;84;ayy;x
1454;10;99;185;ayy;x
1455;41;32;244;ayy3;x
1456;7;108;215;ayy;x
1457;174;81;207;ayy;x
1458;134;15;14;ayy;x
1459;93;51;206;ayy;x
1460;10;183;170;ayy;x
1461;176;108;157;ayy;x
1462;49;87;218;ayy;x
1463;48;150;78;ayy;x
1464;90;93;46;ayy;x
1465;59;47;176;ayy;x
1466;86;54;166;ayy;x
1467;52;117;38;ayy;x
1468;94;120;166;ayy;x
1469;93;14;232;ayy2;x
1470;90;177;181;ayy;x
1471;108;57;237;ayy;x
1472;52;21;143;ayy;x
1473;39;32;236;ayy3;x
1474;51;87;78;ayy;x
1475;91;99;86;ayy;x
1476;133;117;89;ayy;x
1477;68;211;194;ayy;x
1478;49;156;223;ayy;x
1479;132;171;59;ayy;x
1480;90;12;81;ayy;x
1481;49;210;203;ayy;x
1482;133;57;79;ayy;x
1483;198;79;101;ayy;x
1484;10;30;93;ayy;x
1485;112;182;109;ayy;x
1486;227;47;204;ayy;x
1487;134;0;139;ayy;x
1488;176;138;162;ayy;x
1489;215;172;115;ayy;x
1490;10;114;165;ayy;x
1491;52;87;33;ayy;x
1492;214;64;248;ayy;x
1493;75;233;213;ayy;x
1494;105;86;157;ayy;x
1495;136;138;64;ayy;x
1496;52;141;163;ayy;x
1497;133;210;69;ayy;x
1498;50;144;163;ayy;x
1499;6;39;200;ayy;x
1500;174;60;197;ayy;x
1501;90;126;166;ayy;x
1502;138;227;232;ayy;x
1503;51;96;178;ayy;x
1504;49;42;83;ayy;x
1505;178;21;22;ayy;x
1506;127;72;64;ayy;x
1507;169;99;212;ayy;x
1508;178;126;167;ayy;x
1509;177;168;27;ayy;x
1510;132;72;199;ayy;x
1511;132;180;54;ayy;x
1512;85;165;136;ayy;x
1513;136;111;129;ayy;x
1514;91;207;196;ayy;x
1515;90;174;118;ayy;x
1516;143;106;78;ayy;x
1517;52;147;43;ayy;x
1518;49;36;203;ayy;x
1519;174;210;222;ayy;x
1520;226;98;50;ayy;x
1521;135;201;189;ayy;x
1522;179;165;48;ayy;x
1523;93;138;51;ayy;x
1524;127;96;189;ayy;x
1525;136;174;204;ayy;x
1526;49;45;48;ayy;x
1527;126;175;155;ayy;x
1528;94;57;86;ayy;x
1529;51;54;8;ayy;x
1530;67;53;113;ayy;x
1531;94;180;176;ayy;x
1532;231;60;37;ayy;x
1533;127;39;144;ayy;x
1534;182;86;94;ayy;x
1535;175;9;42;ayy;x
1536;48;201;93;ayy;x
1537;110;155;117;ayy;x
1538;49;21;73;ayy;x
1539;195;209;210;ayy;x
1540;90;198;191;ayy;x
1541;135;114;89;ayy;x
1542;136;100;129;ayy;x
1543;196;70;127;ayy;x
1544;84;199;23;ayy;x
1545;72;42;122;ayy;x
1546;48;36;193;ayy;x
1547;176;176;233;ayy;x
1548;126;45;219;ayy;x
1549;185;176;71;ayy;x
1550;52;135;28;ayy;x
1551;165;35;191;ayy;x
1552;49;12;78;ayy;x
1553;133;63;214;ayy;x
1554;56;148;240;ayy;x
1555;52;189;8;ayy;x
1556;85;150;6;ayy;x
1557;91;30;81;ayy;x
1558;33;114;181;ayy;x
1559;6;147;55;ayy;x
1560;80;31;240;ayy2;x
1561;174;183;182;ayy;x
1562;48;207;23;ayy;x
1563;127;39;94;ayy;x
1564;178;111;37;ayy;x
1565;195;159;65;ayy;x
1566;150;110;99;ayy;x
1567;5;29;244;ayy2;x
1568;174;93;167;ayy;x
1569;174;123;172;ayy;x
1570;119;6;244;ayy2;x
1571;132;120;44;ayy;x
1572;45;144;183;ayy;x
1573;136;36;89;ayy;x
1574;250;147;130;ayy;x
1575;52;132;168;ayy;x
1576;8;204;10;ayy;x
1577;237;47;109;ayy;x
1578;52;168;203;ayy;x
1579;84;162;11;ayy;x
1580;71;153;3;ayy;x
1581;176;12;62;ayy;x
1582;85;192;71;ayy;x
1583;133;81;99;ayy;x
1584;120;206;9;ayy;x
1585;66;82;109;ayy;x
1586;202;146;7;ayy;x
1587;234;193;248;ayy;x
1588;169;63;177;ayy;x
1589;132;99;139;ayy;x
1590;6;36;135;ayy;x
1591;178;186;177;ayy;x
1592;177;51;72;ayy;x
1593;59;0;248;ayy2;x
1594;178;51;27;ayy;x
1595;138;93;125;ayy;x
1596;178;96;162;ayy;x
1597;91;84;211;ayy;x
1598;193;70;168;ayy;x
1599;94;165;46;ayy;x
1600;9;111;145;ayy;x
1601;127;174;39;ayy;x
1602;126;104;205;ayy;x
1603;169;141;27;ayy;x
1604;175;117;152;ayy;x
1605;133;27;74;ayy;x
1606;181;140;253;ayy;x
1607;155;240;95;ayy;x
1608;170;152;216;ayy;x
1609;178;102;192;ayy;x
1610;132;60;34;ayy;x
1611;73;51;204;ayy;x
1612;112;167;125;ayy;x
1613;118;40;236;ayy2;x
1614;49;129;159;ayy;x
1615;5;111;215;ayy;x
1616;212;75;240;ayy;x
1617;48;204;58;ayy;x
1618;104;104;56;ayy;x
1619;91;141;156;ayy;x
1620;48;120;178;ayy;x
1621;52;111;158;ayy;x
1622;174;18;132;ayy;x
1623;10;12;85;ayy;x
1624;7;120;25;ayy;x
1625;160;223;24;ayy;x
1626;125;183;166;ayy;x
1627;178;123;97;ayy;x
1628;136;192;44;ayy;x
1629;51;39;28;ayy;x
1630;91;52;165;ayy;x
1631;90;183;211;ayy;x
1632;85;15;211;ayy;x
1633;136;63;29;ayy;x
1634;178;60;22;ayy;x
1635;94;14;236;ayy2;x
1636;27;0;240;ayy2;x
1637;53;2;232;ayy2;x
1638;17;32;248;ayy2;x
1639;126;49;98;ayy;x
1640;6;156;50;ayy;x
1641;199;67;53;ayy;x
1642;12;40;151;ayy;x
1643;93;93;115;ayy;x
1644;22;233;153;ayy;x
1645;132;48;74;ayy;x
1646;135;93;79;ayy;x
1647;2;157;54;ayy;x
1648;91;183;71;ayy;x
1649;134;135;34;ayy;x
1650;10;150;200;ayy;x
1651;169;6;132;ayy;x
1652;6;177;165;ayy;x
1653;48;147;13;ayy;x
1654;135;48;199;ayy;x
1655;165;213;139;ayy;x
1656;255;49;40;ayy;x
1657;175;15;72;ayy;x
1658;178;189;37;ayy;x
1659;48;39;8;ayy;x
1660;135;111;174;ayy;x
1661;165;69;116;ayy;x
1662;174;15;62;ayy;x
1663;84;60;196;ayy;x
1664;48;141;83;ayy;x
1665;73;215;198;ayy;x
1666;90;180;146;ayy;x
1667;136;147;164;ayy;x
1668;185;52;30;ayy;x
1669;253;129;97;ayy;x
1670;169;99;62;ayy;x
1671;89;69;16;ayy;x
1672;117;40;232;ayy2;x
1673;139;90;108;ayy;x
1674;90;207;186;ayy;x
1675;127;195;199;ayy;x
1676;127;18;84;ayy;x
1677;178;141;192;ayy;x
1678;169;79;19;ayy;x
1679;6;114;135;ayy;x
1680;91;39;76;ayy;x
1681;10;45;55;ayy;x
1682;39;90;108;ayy;x
1683;223;116;71;ayy;x
1684;91;186;36;ayy;x
1685;48;0;158;ayy;x
1686;39;210;49;ayy;x
1687;135;0;99;ayy;x
1688;102;214;4;ayy;x
1689;50;189;43;ayy;x
1690;52;138;198;ayy;x
1691;221;143;149;ayy;x
1692;246;60;60;ayy;x
1693;146;189;124;ayy;x
1694;192;182;91;ayy;x
1695;163;205;166;ayy;x
1696;40;125;174;ayy;x
1697;9;9;65;ayy;x
1698;58;60;117;ayy;x
1699;188;184;81;ayy;x
1700;136;183;49;ayy;x
1701;146;54;35;ayy;x
1702;207;138;160;ayy;x
1703;91;153;11;ayy;x
1704;177;108;17;ayy;x
1705;132;210;59;ayy;x
1706;94;9;141;ayy;x
1707;6;69;205;ayy;x
1708;120;30;244;ayy2;x
1709;7;105;150;ayy;x
1710;181;57;29;ayy;x
1711;43;18;244;ayy2;x
1712;132;120;149;ayy;x
1713;52;198;208;ayy;x
1714;121;36;178;ayy;x
1715;136;9;49;ayy;x
1716;132;87;74;ayy;x
1717;134;238;132;ayy;x
1718;48;72;78;ayy;x
1719;178;93;92;ayy;x
1720;127;138;154;ayy;x
1721;174;66;77;ayy;x
1722;94;96;191;ayy;x
1723;91;188;19;ayy;x
1724;227;131;110;ayy;x
1725;191;156;188;ayy;x
1726;63;196;208;ayy;x
1727;175;159;67;ayy;x
1728;49;183;163;ayy;x
1729;48;168;23;ayy;x
1730;63;65;147;ayy;x
1731;90;27;6;ayy;x
1732;88;75;91;ayy;x
1733;113;101;24;ayy;x
1734;94;189;171;ayy;x
1735;48;207;12;ayy;x
1736;91;96;21;ayy;x
1737;133;159;159;ayy;x
1738;46;192;55;ayy;x
1739;136;156;9;ayy;x
1740;90;156;21;ayy;x
1741;85;36;221;ayy;x
1742;132;192;219;ayy;x
1743;124;194;244;ayy;x
1744;94;69;151;ayy;x
1745;67;87;146;ayy;x
1746;246;108;215;ayy;x
1747;4;3;95;ayy;x
1748;132;90;39;ayy;x
1749;1;144;155;ayy;x
1750;174;33;7;ayy;x
1751;4;132;65;ayy;x
1752;1;191;191;ayy;x
1753;255;57;160;ayy;x
1754;112;32;215;ayy;x
1755;142;65;221;ayy;x
1756;177;63;137;ayy;x
1757;118;134;123;ayy;x
1758;51;207;98;ayy;x
1759;101;58;139;ayy;x
1760;183;92;69;ayy;x
1761;180;132;110;ayy;x
1762;133;144;29;ayy;x
1763;74;162;224;ayy;x
1764;85;114;221;ayy;x
1765;44;186;38;ayy;x
1766;48;189;183;ayy;x
1767;110;193;140;ayy;x
1768;88;204;156;ayy;x
1769;46;135;193;ayy;x
1770;170;135;214;ayy;x
1771;6;186;55;ayy;x
1772;121;80;184;ayy;x
1773;169;156;7;ayy;x
1774;217;134;219;ayy;x
1775;4;93;65;ayy;x
1776;135;153;89;ayy;x
1777;174;153;177;ayy;x
1778;211;100;132;ayy;x
1779;39;55;94;ayy;x
1780;98;98;98;ayy;x
1781;46;186;153;ayy;x
1782;53;0;244;ayy2;x
1783;41;0;236;ayy2;x
1784;165;144;112;ayy;x
1785;91;201;166;ayy;x
1786;178;117;67;ayy;x
1787;174;63;162;ayy;x
1788;10;57;220;ayy;x
1789;133;156;139;ayy;x
1790;175;132;27;ayy;x
1791;88;138;216;ayy;x
1792;95;14;240;ayy2;x
1793;156;204;99;ayy;x
1794;206;214;61;ayy;x
1795;91;144;221;ayy;x
1796;7;75;190;ayy;x
1797;132;30;134;ayy;x
1798;130;138;24;ayy;x
1799;210;181;121;ayy;x
1800;177;178;98;ayy;x
1801;68;105;177;ayy;x
1802;9;72;40;ayy;x
1803;73;31;216;ayy;x
1804;5;39;67;ayy;x
1805;91;123;61;ayy;x
1806;49;60;178;ayy;x
1807;91;197;3;ayy;x
1808;127;96;84;ayy;x
1809;26;144;164;ayy;x
1810;101;179;36;ayy;x
1811;126;33;54;ayy;x
1812;85;69;191;ayy;x
1813;133;174;34;ayy;x
1814;178;180;42;ayy;x
1815;154;159;180;ayy;x
1816;63;155;61;ayy;x
1817;7;87;0;ayy;x
1818;88;123;191;ayy;x
1819;200;222;165;ayy;x
1820;62;180;127;ayy;x
1821;171;103;72;ayy;x
1822;52;0;83;ayy;x
1823;107;213;66;ayy;x
1824;206;36;19;ayy;x
1825;9;33;40;ayy;x
1826;98;63;151;ayy;x
1827;219;210;183;ayy;x
1828;127;60;49;ayy;x
1829;88;12;16;ayy;x
1830;28;222;54;ayy;x
1831;174;87;137;ayy;x
1832;4;63;210;ayy;x
1833;177;123;147;ayy;x
1834;94;168;11;ayy;x
1835;228;52;129;ayy;x
1836;88;207;221;ayy;x
1837;88;162;41;ayy;x
1838;226;93;138;ayy;x
1839;61;60;217;ayy;x
1840;43;99;33;ayy;x
1841;148;42;8;ayy;x
1842;169;120;222;ayy;x
1843;51;132;213;ayy;x
1844;73;49;188;ayy;x
1845;112;202;98;ayy;x
1846;48;2;236;ayy2;x
1847;1;159;135;ayy;x
1848;43;33;93;ayy;x
1849;130;123;149;ayy;x
1850;119;91;178;ayy;x
1851;119;30;240;ayy2;x
1852;85;171;166;ayy;x
1853;96;62;241;ayy;x
1854;46;99;53;ayy;x
1855;46;191;115;ayy;x
1856;213;191;46;ayy;x
1857;130;105;54;ayy;x
1858;92;14;248;ayy2;x
1859;218;82;61;ayy;x
1860;91;15;206;ayy;x
1861;26;82;131;ayy;x
1862;104;210;160;ayy;x
1863;10;72;95;ayy;x
1864;6;165;150;ayy;x
1865;93;24;166;ayy;x
1866;76;104;97;ayy;x
1867;43;162;8;ayy;x
1868;7;72;180;ayy;x
1869;90;129;81;ayy;x
1870;130;189;39;ayy;x
1871;229;120;200;ayy;x
1872;131;183;214;ayy;x
1873;9;159;90;ayy;x
1874;177;183;157;ayy;x
1875;52;54;213;ayy;x
1876;93;183;81;ayy;x
1877;9;6;0;ayy;x
1878;6;192;190;ayy;x
1879;10;195;80;ayy;x
1880;49;204;68;ayy;x
1881;121;117;237;ayy;x
1882;7;207;75;ayy;x
1883;50;177;133;ayy;x
1884;226;133;198;ayy;x
1885;46;204;93;ayy;x
1886;174;204;192;ayy;x
1887;189;90;30;ayy;x
1888;126;51;44;ayy;x
1889;13;234;161;ayy;x
1890;175;186;52;ayy;x
1891;172;177;37;ayy;x
1892;169;192;192;ayy;x
1893;132;3;194;ayy;x
1894;12;225;57;ayy;x
1895;175;147;202;ayy;x
1896;120;227;222;ayy;x
1897;4;69;250;ayy;x
1898;120;2;232;ayy2;x
1899;171;177;27;ayy;x
1900;49;78;63;ayy;x
1901;172;12;137;ayy;x
1902;93;150;216;ayy;x
1903;216;48;17;ayy;x
1904;43;12;83;ayy;x
1905;94;99;156;ayy;x
1906;88;171;186;ayy;x
1907;221;116;20;ayy;x
1908;1;96;160;ayy;x
1909;132;84;9;ayy;x
1910;172;198;92;ayy;x
1911;97;208;239;ayy;x
1912;88;153;91;ayy;x
1913;171;120;187;ayy;x
1914;87;93;26;ayy;x
1915;232;145;18;ayy;x
1916;171;66;57;ayy;x
1917;251;172;59;ayy;x
1918;203;191;212;ayy;x
1919;127;153;134;ayy;x
